x,y
-0.16225762120629839,0.47272846846701677
-0.36521186828526886,0.8598719201216991
-0.2589485624418162,0.7193133430479665
-0.4473193466219793,0.709171953668724
-0.45682352146891125,0.8160659134371051
-0.2767826598346199,0.5858222751337459
-0.45813310817896996,0.5817262527115243
-0.48290022057514237,0.7322973873256883
-0.49062446981941965,0.6099197730752351
-0.5627712352809506,0.7666809865492387
-0.4723421123031253,0.7227039520027645
-0.5901096866962299,0.6826261553038943
-0.5370106076496142,0.733549882089906
-0.7000885623510935,0.7709755833058001
-0.6334755711204426,0.6502321077288727
-0.5168279424391251,0.6725293817936295
-0.7384997783402883,0.6888767150380386
-0.8315411057353462,0.6767460436746958
-0.6844380463949418,0.7962864960088344
-0.7648945447165554,0.5331931113426596
-0.9284537817694906,0.511770920909472
-0.7938168566893797,0.740699708268208
-0.8155414978647141,0.48635620225133547
-0.9377609877196449,0.42510450960787655
-1.185486991536337,0.553626082171193
-1.1311500365761256,0.46638077286220075
-0.8678719730123392,0.42699175949247076
-0.944453739173098,0.35407690083742827
-1.0064389492232746,0.357100193854188
-1.2298624112065635,0.13173257471727512
-1.1236549320055844,0.10262886345558483
-1.2510411057822184,0.3045072533956902
-1.0698476304275855,0.3218807104181439
-1.179368353592646,0.10528230946854825
-1.1336660063646495,0.26084111519157893
-1.228693946177352,0.13244752882523664
-1.2085911189901957,0.06160233430203116
-1.269657035093909,0.00941109021282091
-1.1763235123125904,-0.029953552011163263
-1.4049857310497893,-0.23993350112167225
-1.153790031817014,0.02629297241936749
-1.122899231913479,0.02083509048005469
-1.231559588103707,-0.13017681514765975
-1.4220952842301096,-0.24934883618348092
-1.3523984490790555,-0.23437291250104333
-1.3390180939776102,-0.2776171266495513
-1.2118377951677555,-0.3508375336189934
-1.2818675225823402,-0.24757337283937042
-1.3127001316187272,-0.381889072145254
-1.288811191725963,-0.4109309338481966
-1.229824268488622,-0.48148677302989606
-1.1658246643446168,-0.5951461142985355
-1.3293043683694603,-0.4797946034617303
-1.4609351363650258,-0.727407088759568
-1.1548301021429193,-0.8676383139398074
-1.159853160290572,-0.5679103797940893
-1.3709982862399488,-0.7895215006419981
-1.176164523641116,-0.8511696149904826
-1.3415125021193333,-0.8358523973907495
-1.2170186825119436,-1.0002256917028616
-1.1820033093996842,-0.978524640296907
-1.154224377448865,-0.8358119553290836
-1.1529841703808645,-0.9665948728041371
-1.192622558183012,-0.9042810136698276
-0.9764834742959547,-1.0637167438731772
-1.1115217706574327,-1.071624101803809
-1.0325073928872317,-1.4129877582728305
-1.0477603260420045,-1.2025253689852093
-0.9275171035838172,-1.0432503999394798
-1.0835607321272849,-1.311742761706351
-1.1131091955723256,-1.2417023205718056
-0.7672878433654519,-1.532773142664147
-0.9419035481984677,-1.587897286190128
-0.759879512741942,-1.3203542256151606
-0.9876486566742353,-1.3572364607214817
-0.4476180795508312,-1.577459635957288
-0.6796595023268085,-1.7275112070026484
-0.5512216689411065,-1.71384065752621
-0.6042683647044466,-1.6571887302228177
-0.4256976942203899,-1.6438321587880909
-0.4519275266935947,-1.645490804835534
-0.28335010016363027,-1.7096824365501728
-0.4421607366399461,-1.728122835330325
-0.37363500603906663,-1.7238139277902889
-0.21371204228161572,-1.793541834027811
-0.2548602123279725,-1.7944516804320372
-0.10036865307141096,-1.8806324407881059
0.0019605667482899547,-1.8036659787090505
0.06743243017140568,-2.0442012601023665
0.1154179800008856,-1.7980955856647356
0.24832755864021472,-1.7891689535582571
0.19643002567956153,-1.8566575968142247
0.24912475673952164,-1.9220333301399004
0.3750817789837835,-1.7843756625598313
0.25896245004327295,-2.0330459825331046
0.32933505122679974,-1.7429464952733749
0.5335220056911278,-1.999053172928042
0.6909358884514774,-1.8877497504849283
0.6365885373117782,-1.9844280381244095
0.7296811289516749,-1.9367374098971195
0.5976968550767107,-1.8980954693358854
0.8134317812954467,-1.9429862607478554
0.9019177028678786,-1.980840197144063
0.9408097565471029,-2.1438760620577635
0.9462810126887099,-1.844470951403426
0.974833434953708,-1.726337093096661
1.0918991526185235,-1.7302864606703885
1.091778218038134,-1.6934233170588529
1.0596397845429966,-1.6903486908487217
1.2851630858602139,-1.8203047359322384
1.5153469045403747,-1.6679114895286302
1.4514789442139322,-1.7346954613953443
1.5120685676573864,-1.4971582536592534
1.560244886656372,-1.4940990885172292
1.569043464044324,-1.6031573920394646
1.563089689200501,-1.5498997044778684
1.5260449668935356,-1.4525879964415798
1.5741267379692028,-1.454815332113023
1.900219759594515,-1.380239360345366
1.6337359383476504,-1.1885330898997208
1.9394222479412304,-1.1776481586921754
2.0048695035859665,-1.2040454043181288
2.00400076527008,-1.1939533651233374
2.0542507710198152,-1.0222347899950015
1.8734509966073067,-1.0238793942525743
2.2540606318284624,-0.9101639610212674
2.190424871891077,-0.9807767153175864
2.139641896169841,-0.8206599658800334
2.2047881041424913,-0.5927312705162241
2.3360541416606666,-0.7848260218108094
2.2462274632736903,-0.616654051024251
2.3909250574163963,-0.6805668555869142
2.3842628327869764,-0.7003796446423599
2.306119770653924,-0.38004601605149746
2.392287984525241,-0.14705315624038579
2.4028718920173633,-0.1556133144608129
2.5119268497688574,-0.15412103605966593
2.4275362934118068,-0.09456064444348787
2.49097877668689,-0.1250607025341167
2.507201455555474,0.08081303565393602
2.529530394158168,0.027442204505021037
2.568121842812602,0.1615346531370702
2.555676188925841,0.1571760816566462
2.577701189924886,0.5498692124580726
2.67740244798357,0.3440159908123732
2.656515769773458,0.44328530147539413
2.4541923856889607,0.5847158249781899
2.5122974191261176,0.4916759510844009
2.667560481654519,0.6621849675085949
2.4758844372733106,0.8953830147362604
2.370709491600583,0.983968470620641
2.5455531402602647,1.0453730952242752
2.3662630626565915,1.0483784037090702
2.4023724404191262,1.140937336485717
2.4215162692656986,1.3560252426360138
2.553899346388512,1.458400096197008
2.3166583624653785,1.4135637961590761
2.18877246111404,1.5374150483145996
2.188494394957253,1.348182316022792
2.0664050361111754,1.6904649053500131
2.248180747829122,1.8030899513373901
2.163102884245167,1.6052982100084534
2.021480380132026,1.730417139236897
2.0450907719526388,2.07701519394931
1.9274850359764455,1.9252168273248076
1.8634670903603483,2.189018225348086
1.8926269796208006,2.083986760621805
1.6801799254247025,2.3710012239472715
1.7760965093227503,2.3052142736808126
1.6385247488196886,2.47996804473771
1.6467214650970745,2.3917212427785146
1.3755684254814922,2.4200088807875084
1.2772554634491653,2.426789621408524
1.3780686797582238,2.6658268164760415
1.28132762843658,2.9826298176476875
1.1172989893939256,2.7129596481157026
1.1560756002212167,2.8165593413532437
0.9473105552073211,2.815950352592022
1.0535130305731681,2.756567700574818
0.922452314133313,2.9360033025947367
0.7827372091181715,2.837597423273539
0.6003143761310673,2.766577330618477
0.6501960361362806,2.975305073047334
0.3567440051617782,2.9210387154966004
0.2934104076547992,3.159522134005637
0.3079234020045932,3.1024400666377403
0.23543550792039208,3.0349476210020394
0.14061628750408137,3.179464932922861
-0.009919225806824854,3.0686928668899967
0.1339107652145115,3.096532521604141
-0.06572635883898173,2.996267001520934
-0.3477684720705276,3.0764237093314484
-0.45571586404583636,3.133282171100199
-0.507725622133789,3.065834930288945
-0.520122977276324,3.1756391144979403
-0.8617736641528319,2.9873700491279425
-0.8310807794583066,3.099644640116635
-0.8672282944638533,3.1658124067345086
-0.8410894766392033,3.1792276248340876
-1.0715298178704256,2.9631558865540537
-1.0264113991246009,3.044012976534216
-1.1000273154525548,3.1929771320369347
-1.2583759633049225,3.0786402132057686
-1.4320165918341552,2.846176483763651
-1.5610303361734934,2.834051073209394
-1.6087156643598661,2.9878910262011806
-1.6549432140438325,2.8520354043488156
-1.876079266598892,2.8163791970985446
-1.9995733992942795,2.7211794934539806
-2.0286948605511905,2.721793926366245
-2.214506968570523,2.61900561902942
-2.1111222922866553,2.4081271137337357
-2.3830630808480375,2.5690717886781522
-2.479969345430818,2.437543783785742
-2.5054057557146567,2.5223333612780316
-2.47291651580834,2.332454192537542
-2.7065360740353164,2.3872221190536402
-2.719719630503952,2.215653150191774
-2.8864357798596885,2.0215631130281704
-2.926255836675607,2.041605980987402
-3.0063535109487507,1.9109919222257055
-3.1219010750298732,1.7672010065168686
-3.201749845481272,1.7873153122023546
-3.1312648576216953,1.6429377654014987
-3.014233678011308,1.5678459617091254
-3.1419672177887112,1.5619253142861984
-3.4145099500634575,1.4844756962962034
-3.3643961828116278,1.0649828273708852
-3.3619016933467236,1.2906799739113315
-3.550276348719006,0.9197805162292395
-3.47786345893426,0.6301950168083125
-3.5128862688541074,0.8171400659728262
-3.696772743412718,0.7112725705072267
-3.6042957433163294,0.5305963641093785
-3.6516455642537515,0.48707412482236906
-3.791259675624753,0.4226758620483128
-3.627001260180212,0.3847170897528949
-3.8539554864777488,0.1738648004702347
-3.738079074649386,0.1554904524653189
-3.7975753235181453,-0.30690075796820054
-3.672102608388105,-0.10521388989777208
-3.942391495938503,-0.18463110893455228
-3.8915491293541358,-0.5846447456486893
-3.6860478913955292,-0.5490780530042053
-3.671864498298727,-0.7236268190770428
-3.7166737333999396,-0.7950465026143655
-3.5778226982186094,-0.7905910635025386
-3.697640329590456,-0.9703523036725444
-3.6759621996736596,-1.3045877950986862
-3.581439181325575,-1.3459727501457581
-3.5605001470418554,-1.2239037899116094
-3.636270316779284,-1.5706484483038683
-3.6170667613096885,-1.6130013453652543
-3.494320469754838,-1.8376647722383852
-3.4251394395929737,-1.6257657659245448
-3.3188973755378854,-2.0342902162828396
-3.494553316176903,-2.0054365108062497
-3.2082784439230063,-2.1674191393558253
-3.372196735275188,-2.469102912254218
-3.210648470756773,-2.5414478842833303
-3.205157019630352,-2.461664362651962
-2.9017879361767602,-2.5654875976466864
-2.761241716867403,-2.725681169205852
-3.0739762671278985,-2.810246545098992
-2.7769864915789837,-2.8567869732176345
-2.46419435869526,-3.1622976705851933
-2.5961826852800844,-3.1668466142225054
-2.6058420040506745,-3.267375564798586
-2.468927477715743,-3.1945117884783447
-2.4178561066753663,-3.4242558622296313
-2.204508696475727,-3.4775555749120426
-2.1103577090548202,-3.5372517445806535
-1.9902964277284447,-3.6103348470005354
-1.8378206651951436,-3.7595765585900414
-1.803575511644156,-3.9615192779348
-1.7265749884705046,-4.059925046092905
-1.6259885456550354,-3.990631739566923
-1.5740140336108865,-4.037878079904367
-1.077555487207713,-4.093279162938652
-1.128251708928834,-4.118439148466939
-1.2148387881498206,-3.8781448910929877
-0.893797327525073,-4.094273724694183
-0.7262066969972942,-4.322962566994777
-0.7975031857596616,-4.492015838223143
-0.511416825279537,-4.35137740185249
-0.28189807560928004,-4.25807974279197
-0.4554753855779087,-4.439842348306455
-0.19508324355694215,-4.339185393702128
0.031112225295481664,-4.430683677869521
0.020745914570594687,-4.376117150444835
0.2823551034509522,-4.375545339049305
0.5372190225183213,-4.415110676239223
0.5562641906485938,-4.4928479069492955
0.6683427456131248,-4.328962739130421
0.8295387021384444,-4.41048250628779
0.7510343615355846,-4.522638999793647
1.1388436707921024,-4.389518840595173
1.18284744287446,-4.485666871304976
1.2994139457889273,-4.241911434466963
1.531703549492542,-4.218247416939157
1.518975173543057,-4.168346973453356
1.709009928266128,-4.159631985460344
1.982080825772115,-3.8952887466774104
1.9748513338080982,-4.0150033898972755
2.2654684761082344,-3.970670459541657
2.323984003519171,-3.8557082514502907
2.310609605779325,-3.9395045719821264
2.7380739370662535,-3.8224067921808476
2.6561209785396867,-3.780621802254652
3.0235606188914987,-3.6065003991212596
2.7982432193369844,-3.452754125605148
3.1127568660803644,-3.458647393745566
3.1670685260217595,-3.5245993582845405
3.159616730313158,-3.3530456455751874
3.3709718710043877,-3.2196763635111703
3.444696501140124,-3.16466425231227
3.6297484510301223,-3.186686429304835
3.7236154174146914,-2.9073949907904266
3.746756079721317,-2.801071194575488
3.911224721221349,-2.614486425042133
4.027976152826433,-2.5666064403573374
4.034477557083465,-2.5012329870404533
4.192960272886874,-2.309797723429772
4.253499308763022,-2.139901014257912
4.3839690280767885,-1.88715262460721
4.448542711625199,-1.7752111271511728
4.539056436923459,-1.6896190052958262
4.656789183945933,-1.5066336080260196
4.583078065259701,-1.4373496060774091
4.732405481369172,-1.4869790425780858
4.686118503156011,-1.3224385539291905
4.861842132078069,-1.0342487163179606
4.7089256496312935,-0.6757949261530782
4.861833573200064,-0.8955920867993367
4.876350685808237,-0.7631345298678796
4.8933518191293,-0.6085492295075697
5.222083494723615,-0.32255635947095546
5.064220032850345,-0.01634317221929618
4.973320520190754,-0.09978443589066316
